overlapRound	Item1	Item2	sn	cond	sess	trial	trial_type	title	typeOfScen	keybResp	keyDef	keybRT	rtBeep	rtDeadline	averageP	sdp	overlap	direct.xVy	correct	targetPresent	dirOverlap	correct01	overlapRoundSN	res.RT	fit.RT
0.65	a teacher	a mother	39	elaborate	1	28	1	counseling	simpleChoice	d	Left Item	7.91826468609527	N/A	-1	0.695286103542234	0.0235468349366754	0.609427792915531	-1	0	FALSE	-0.390572207084469	0	0.65	0.419543041594285	7.49872164450099
0.65	a judge	a soldier	39	elaborate	1	49	1	serviceDog	simpleChoice	k	Right Item	7.04228617193974	N/A	-1	0.321913223140496	0.0396383329038607	0.643826446280992	-1	1	FALSE	-0.356173553719008	1	0.65	-0.460357380410299	7.50264355235004
0.65	a soldier	a judge	39	elaborate	1	47	1	legalFees	simpleChoice	d	Left Item	7.18387071506245	N/A	-1	0.321913223140496	0.0396383329038607	0.643826446280992	1	1	TRUE	0.356173553719008	1	0.65	-0.318741098503229	7.50261181356568
0.65	an addict	a gang member	39	elaborate	1	58	1	paralysis	simpleChoice	d	Left Item	7.35627987655075	N/A	-1	0.347794871794872	0.042213942603222	0.695589743589744	1	1	TRUE	0.304410256410256	1	0.65	-0.146418737829013	7.50269861437976
0.65	a mentor	a father	39	elaborate	1	20	1	paralysis	simpleChoice	k	Right Item	7.94520113241276	N/A	-1	0.664404858299595	0.0284493885973402	0.67119028340081	-1	1	FALSE	-0.32880971659919	1	0.65	0.461454619570373	7.48374651284239
0.65	a gang member	an addict	39	elaborate	1	39	1	paralysis	simpleChoice	k	Right Item	7.70930833338587	N/A	-1	0.347794871794872	0.042213942603222	0.695589743589744	-1	1	FALSE	-0.304410256410256	1	0.65	0.207065691848917	7.50224264153695
0.65	a nun	an addict	39	elaborate	1	68	1	medicalTreatment	simpleChoice	d	Left Item	7.4713630881871	N/A	-1	0.6948125	0.041340686597353	0.610375	1	1	TRUE	0.389625	1	0.65	-0.0313454095821113	7.50270849776921
0.65	a police officer	a mother	39	elaborate	1	91	1	bucketList	simpleChoice	d	Left Item	8.02910705461974	N/A	-1	0.690904761904762	0.028146964743329	0.618190476190476	-1	0	FALSE	-0.381809523809524	0	0.65	0.526396933885374	7.50271012073436
0.65	an olympian	a soldier	39	elaborate	1	17	1	paralysis	simpleChoice	k	Right Item	7.53047999524554	N/A	-1	0.68304347826087	0.0424743746687976	0.633913043478261	-1	1	FALSE	-0.366086956521739	1	0.65	0.0617980207867497	7.46868197445879
0.65	a thief	a rapist	39	elaborate	1	94	1	burntHouse	simpleChoice	d	Left Item	7.22329567956231	N/A	-1	0.319571428571429	0.0377483932391428	0.639142857142857	1	1	TRUE	0.360857142857143	1	0.65	-0.279414449388162	7.50271012895048
0.65	a terrorist	a thief	39	elaborate	1	93	1	paralysis	simpleChoice	k	Right Item	7.44833386089748	N/A	-1	0.348201680672269	0.0404738559235265	0.696403361344538	-1	1	FALSE	-0.303596638655462	1	0.65	-0.0543762658275133	7.50271012672499
0.75	an elderly person	a mother	39	elaborate	1	42	1	surgery	simpleChoice	k	Right Item	8.1341742721379	N/A	-1	0.63441908713693	0.0294574758384627	0.731161825726141	-1	1	FALSE	-0.268838174273859	1	0.75	0.631724665637472	7.50244960650043
0.75	a mentor	a celebrity	39	elaborate	1	33	1	bucketList	simpleChoice	d	Left Item	7.23777819192344	N/A	-1	0.371073913043478	0.044447692351678	0.742147826086957	1	1	TRUE	0.257852173913043	1	0.75	-0.263426679461554	7.501204871385
0.75	a teacher	a celebrity	39	elaborate	1	84	1	surgery	simpleChoice	d	Left Item	7.76556908109732	N/A	-1	0.363962025316456	0.0293324053903926	0.727924050632911	1	1	TRUE	0.272075949367089	1	0.75	0.262859014418542	7.50271006667877
0.75	a pedophile	an assassin	39	elaborate	1	61	1	burntHouse	simpleChoice	k	Right Item	7.75233516330229	N/A	-1	0.35645703125	0.0368183139075628	0.7129140625	-1	1	FALSE	-0.2870859375	1	0.75	0.249631446752001	7.50270371655029
0.75	a pedophile	an assassin	39	elaborate	1	21	1	paralysis	simpleChoice	k	Right Item	8.11042723757502	N/A	-1	0.35645703125	0.0368183139075628	0.7129140625	-1	1	FALSE	-0.2870859375	1	0.75	0.623322765679344	7.48710447189568
0.75	an olympian	an elderly person	39	elaborate	1	11	1	hearingAids	simpleChoice	d	Left Item	7.90654723236804	N/A	-1	0.640852678571429	0.0423640369192102	0.718294642857143	-1	0	FALSE	-0.281705357142857	0	0.75	0.513402334449516	7.39314489791852
0.85	a nun	an astronaut	39	elaborate	1	72	1	physicalTherapy	simpleChoice	d	Left Item	8.11072758297449	N/A	-1	0.443023622047244	0.043270207993225	0.886047244094488	-1	0	FALSE	-0.113952755905512	0	0.85	0.608018196501162	7.50270938647333
0.85	a congressman	an addict	39	elaborate	1	55	1	legalFees	simpleChoice	d	Left Item	7.48605261786314	N/A	-1	0.594408256880734	0.0451195671356296	0.811183486238532	1	1	TRUE	0.188816513761468	1	0.85	-0.0166368412266085	7.50268945908975
0.85	a mentor	an olympian	39	elaborate	1	76	1	bucketList	simpleChoice	d	Left Item	7.21376830811864	N/A	-1	0.584897435897436	0.0440909865399106	0.830205128205128	1	1	TRUE	0.169794871794872	1	0.85	-0.288941485923562	7.5027097940422
0.85	a father	a soldier	39	elaborate	1	24	1	bucketList	simpleChoice	k	Right Item	7.59588991771854	N/A	-1	0.564726530612245	0.0319186516740532	0.87054693877551	1	0	TRUE	0.12945306122449	0	0.85	0.101876693127699	7.49401322459084
0.85	an elderly person	a teacher	39	elaborate	1	79	1	burntHouse	simpleChoice	d	Left Item	8.40581460343285	N/A	-1	0.44996265560166	0.0314129621615628	0.89992531120332	1	1	TRUE	0.10007468879668	1	0.85	0.903104656545321	7.50270994688753
0.85	a nun	a congressman	39	elaborate	1	66	1	legalFees	simpleChoice	d	Left Item	7.35179986905778	N/A	-1	0.411561403508772	0.0436997912168078	0.823122807017544	1	1	TRUE	0.176877192982456	1	0.85	-0.150907846276146	7.50270771533392
0.85	a father	an elderly person	39	elaborate	1	71	1	paralysis	simpleChoice	d	Left Item	8.19671240721307	N/A	-1	0.599123966942149	0.0309663846768362	0.801752066115702	1	1	TRUE	0.198247933884298	1	0.85	0.694003182728205	7.50270922448486
0.85	a police officer	a judge	39	elaborate	1	26	1	surgery	simpleChoice	d	Left Item	7.32712329225929	N/A	-1	0.419852713178295	0.0439803913040538	0.839705426356589	1	1	TRUE	0.160294573643411	1	0.85	-0.169697229134704	7.496820521394
0.85	an elderly person	an adult	39	elaborate	1	81	1	legalFees	simpleChoice	d	Left Item	7.33106030521863	N/A	-1	0.427711206896552	0.044748840679782	0.855422413793103	1	1	TRUE	0.144577586206897	1	0.85	-0.171649703775936	7.50271000899457
0.85	a terrorist	a pedophile	39	elaborate	1	15	1	physicalTherapy	simpleChoice	k	Right Item	8.70963008195129	N/A	-1	0.447727642276423	0.0377645174064567	0.895455284552846	1	0	TRUE	0.104544715447154	0	0.85	1.25716769253057	7.45246238942071
0.85	an olympian	a teacher	39	elaborate	1	51	1	burntHouse	simpleChoice	k	Right Item	7.15851399732932	N/A	-1	0.597214285714286	0.030927598454462	0.805571428571429	-1	1	FALSE	-0.194428571428571	1	0.85	-0.344151048770961	7.50266504610028
0.85	a police officer	a nun	39	elaborate	1	80	1	serviceDog	simpleChoice	d	Left Item	7.95331834656043	N/A	-1	0.404087121212121	0.041264003319131	0.808174242424242	1	1	TRUE	0.191825757575758	1	0.85	0.450608365602936	7.5027099809575
0.85	a congressman	a judge	39	elaborate	1	22	1	physicalTherapy	simpleChoice	d	Left Item	8.49943646982698	N/A	-1	0.400878378378378	0.0454197580377783	0.801756756756757	-1	0	FALSE	-0.198243243243243	0	0.85	1.00956864503273	7.48986782479425
0.85	a gang member	a convict	39	elaborate	1	45	1	bucketList	simpleChoice	d	Left Item	8.42222295382501	N/A	-1	0.55037890625	0.0426030854912737	0.8992421875	-1	0	FALSE	-0.1007578125	0	0.85	0.91965800739147	7.50256494643354
0.95	a celebrity	a nun	39	elaborate	1	86	1	serviceDog	simpleChoice	k	Right Item	7.15539630189673	N/A	-1	0.456362068965517	0.046038984328186	0.912724137931034	-1	1	FALSE	-0.087275862068966	1	0.95	-0.347313788221394	7.50271009011813
0.95	an adult	a mentor	39	elaborate	1	82	1	physicalTherapy	simpleChoice	k	Right Item	7.33823815006559	N/A	-1	0.516272727272727	0.0445419942127882	0.967454545454546	-1	1	FALSE	-0.032545454545454	1	0.95	-0.164471882001425	7.50271003206701
0.95	a judge	an olympian	39	elaborate	1	46	1	bucketList	simpleChoice	d	Left Item	7.16780918431644	N/A	-1	0.501	0.0446593101154506	0.998	1	1	TRUE	0.002	1	0.95	-0.33478147195053	7.50259065626697
0.95	an elderly person	a soldier	39	elaborate	1	60	1	counseling	simpleChoice	k	Right Item	7.66340766489348	N/A	-1	0.538203389830509	0.0445302870268502	0.923593220338983	-1	1	FALSE	-0.0764067796610171	1	0.95	0.160705330360817	7.50270233453266
0.95	an olympian	a nun	39	elaborate	1	30	1	hearingAids	simpleChoice	k	Right Item	7.13648320859025	N/A	-1	0.481880341880342	0.0462695656039323	0.963760683760684	1	0	TRUE	0.036239316239316	0	0.95	-0.363525891182257	7.5000090997725
0.95	an olympian	a judge	39	elaborate	1	54	1	serviceDog	simpleChoice	k	Right Item	7.13089883029635	N/A	-1	0.501	0.0446593101154506	0.998	-1	1	FALSE	-0.002	1	0.95	-0.371786178917956	7.5026850092143
0.95	a police officer	a teacher	39	elaborate	1	67	1	counseling	simpleChoice	d	Left Item	8.07992777075827	N/A	-1	0.493867588932806	0.0310200363062096	0.987735177865613	-1	0	FALSE	-0.012264822134387	0	0.95	0.577219626204983	7.50270814455329
0.05	a father	a terrorist	90	elaborate	1	5	1	medicalTreatment	simpleChoice	d	Left Item	6.67708346124714	N/A	-1	0.967223360655738	0.0110526767334029	0.0655532786885247	1	1	TRUE	0.934446721311475	1	0.05	-0.794432029622615	7.47151549086975
0.05	a rapist	a soldier	90	elaborate	1	80	1	paralysis	simpleChoice	k	Right Item	7.69120009752286	N/A	-1	0.0390866141732283	0.0170966232493728	0.0781732283464567	-1	1	FALSE	-0.921826771653543	1	0.05	-0.0649968143306729	7.75619691185354
0.05	a terrorist	a soldier	90	elaborate	1	46	1	burntHouse	simpleChoice	k	Right Item	7.60240133566582	N/A	-1	0.966966666666667	0.0160823152277683	0.0660666666666667	-1	1	FALSE	-0.933933333333333	1	0.05	-0.0234201794795386	7.62582151514536
0.05	a mother	a terrorist	90	elaborate	1	17	1	paralysis	simpleChoice	d	Left Item	7.18311170174328	N/A	-1	0.978148148148148	0.00886737512639762	0.0437037037037038	1	1	TRUE	0.956296296296296	1	0.05	-0.333240484856844	7.51635218660012
0.05	a terrorist	a mentor	90	elaborate	1	90	1	bucketList	simpleChoice	k	Right Item	7.46106551435428	N/A	-1	0.960352459016393	0.0163594204632685	0.0792950819672131	-1	1	FALSE	-0.920704918032787	1	0.05	-0.333899607166414	7.7949651215207
0.05	a terrorist	an adult	90	elaborate	1	32	1	hearingAids	simpleChoice	k	Right Item	7.29709100516042	N/A	-1	0.0489533898305085	0.0193380188761912	0.0979067796610169	-1	1	FALSE	-0.902093220338983	1	0.05	-0.27568561388879	7.57277661904921
0.05	a pedophile	a judge	90	elaborate	1	85	1	serviceDog	simpleChoice	k	Right Item	7.46278915741245	N/A	-1	0.952471774193548	0.0183049591011055	0.0950564516129031	-1	1	FALSE	-0.904943548387097	1	0.05	-0.312767697472279	7.77555685488473
0.05	a teacher	a pedophile	90	elaborate	1	74	1	bucketList	simpleChoice	d	Left Item	7.37211802833779	N/A	-1	0.037125	0.0115989117000102	0.07425	1	1	TRUE	0.92575	1	0.05	-0.360910569649483	7.73302859798727
0.05	an olympian	a pedophile	90	elaborate	1	38	1	paralysis	simpleChoice	d	Left Item	7.55903825544338	N/A	-1	0.0459279661016949	0.0186249899499458	0.0918559322033898	1	1	TRUE	0.90814406779661	1	0.05	-0.036426559223635	7.59546481466702
0.05	an elderly person	a rapist	90	elaborate	1	25	1	serviceDog	simpleChoice	d	Left Item	7.49498623395053	N/A	-1	0.0482258064516129	0.0176655216583874	0.0964516129032258	1	1	TRUE	0.903548387096774	1	0.05	-0.0514064646637751	7.54639269861431
0.05	a rapist	a mentor	90	elaborate	1	3	1	counseling	simpleChoice	k	Right Item	7.06304816338817	N/A	-1	0.954589147286822	0.0178743160867636	0.0908217054263565	-1	1	FALSE	-0.909178294573644	1	0.05	-0.401020591195032	7.4640687545832
0.15	a judge	a terrorist	90	elaborate	1	10	1	physicalTherapy	simpleChoice	d	Left Item	6.95368421087054	N/A	-1	0.938693277310924	0.02206874779007	0.122613445378151	1	1	TRUE	0.877386554621849	1	0.15	-0.536480640749562	7.4901648516201
0.15	an assassin	an elderly person	90	elaborate	1	8	1	surgery	simpleChoice	k	Right Item	6.98933526597456	N/A	-1	0.0856393442622951	0.0251843995334413	0.17127868852459	-1	1	FALSE	-0.82872131147541	1	0.15	-0.493364261848656	7.48269952782322
0.15	a soldier	an assassin	90	elaborate	1	16	1	serviceDog	simpleChoice	d	Left Item	7.36770857237437	N/A	-1	0.928784	0.0223752988359485	0.142432	1	1	TRUE	0.857568	1	0.15	-0.14489696829705	7.51260554067142
0.15	a mentor	an assassin	90	elaborate	1	55	1	serviceDog	simpleChoice	d	Left Item	7.63094658089046	N/A	-1	0.911748031496063	0.0239452741424966	0.176503937007874	1	1	TRUE	0.823496062992126	1	0.15	-0.0291712692057473	7.66011785009621
0.25	an adult	an assassin	90	elaborate	1	9	1	medicalTreatment	simpleChoice	d	Left Item	6.87212810133899	N/A	-1	0.898357723577236	0.0252564958790136	0.203284552845528	1	1	TRUE	0.796715447154472	1	0.25	-0.614303157848247	7.48643125918723
0.25	a pedophile	a congressman	90	elaborate	1	77	1	hearingAids	simpleChoice	k	Right Item	7.48605261786314	N/A	-1	0.892360869565217	0.027126699114983	0.215278260869565	-1	1	FALSE	-0.784721739130435	1	0.25	-0.25855147343707	7.74460409130021
0.25	a mother	an addict	90	elaborate	1	78	1	hearingAids	simpleChoice	d	Left Item	7.41878088275079	N/A	-1	0.880807053941909	0.019885377113363	0.238385892116183	1	1	TRUE	0.761614107883817	1	0.25	-0.329685555538219	7.74846643828901
0.25	a thief	an elderly person	90	elaborate	1	31	1	burntHouse	simpleChoice	k	Right Item	7.99496952269788	N/A	-1	0.103538461538462	0.0266643883761814	0.207076923076923	-1	1	FALSE	-0.792923076923077	1	0.25	0.425967675237913	7.56900184745996
0.25	a mother	a convict	90	elaborate	1	49	1	surgery	simpleChoice	d	Left Item	7.41095187558364	N/A	-1	0.104509920634921	0.0180547786630647	0.209019841269841	1	1	TRUE	0.790980158730159	1	0.25	-0.226284655662554	7.63723653124619
0.25	a gang member	a soldier	90	elaborate	1	34	1	physicalTherapy	simpleChoice	k	Right Item	7.66762609158499	N/A	-1	0.111341666666667	0.0288580953055579	0.222683333333333	-1	1	FALSE	-0.777316666666667	1	0.25	0.0872942808175443	7.58033181076745
0.25	a terrorist	a celebrity	90	elaborate	1	27	1	medicalTreatment	simpleChoice	k	Right Item	7.69984240739699	N/A	-1	0.886209821428571	0.0287845886559777	0.227580357142857	-1	1	FALSE	-0.772419642857143	1	0.25	0.145920839718229	7.55392156767876
0.25	an assassin	an olympian	90	elaborate	1	61	1	legalFees	simpleChoice	k	Right Item	8.54888563814873	N/A	-1	0.116747899159664	0.0286623426086149	0.233495798319328	-1	1	FALSE	-0.766504201680672	1	0.25	0.865817916297252	7.68306772185147
0.25	an assassin	a police officer	90	elaborate	1	86	1	hearingAids	simpleChoice	k	Right Item	7.48436864328613	N/A	-1	0.893507518796993	0.026848284411785	0.212984962406015	-1	1	FALSE	-0.787015037593985	1	0.25	-0.295065995181939	7.77943463846807
0.25	a father	an addict	90	elaborate	1	75	1	hearingAids	simpleChoice	d	Left Item	7.69074316354187	N/A	-1	0.855566115702479	0.0217853597292144	0.288867768595041	1	1	TRUE	0.711132231404959	1	0.25	-0.0461420085668971	7.73688517210877
0.25	an adult	a gang member	90	elaborate	1	39	1	hearingAids	simpleChoice	d	Left Item	7.88344635413774	N/A	-1	0.145584745762712	0.0309232327063681	0.291169491525424	1	1	TRUE	0.708830508474576	1	0.25	0.284193570413858	7.59925278372388
0.25	an assassin	a nun	90	elaborate	1	89	1	paralysis	simpleChoice	k	Right Item	7.30451594646016	N/A	-1	0.872834645669291	0.028078033248899	0.254330708661417	-1	1	FALSE	-0.745669291338583	1	0.25	-0.4865636500596	7.79107959651976
0.25	a teacher	a thief	90	elaborate	1	6	1	counseling	simpleChoice	d	Left Item	7.02731451403978	N/A	-1	0.889786885245902	0.0190670610335013	0.220426229508197	1	1	TRUE	0.779573770491803	1	0.25	-0.447927130551682	7.47524164459146
0.35	a gang member	an olympian	90	elaborate	1	81	1	counseling	simpleChoice	k	Right Item	7.75018416225784	N/A	-1	0.167315789473684	0.0340352895845191	0.334631578947368	-1	1	FALSE	-0.665368421052632	1	0.35	-0.00988087809315452	7.76006504035099
0.35	a thief	a judge	90	elaborate	1	45	1	bucketList	simpleChoice	k	Right Item	7.44775128004791	N/A	-1	0.8475125	0.0313983634725846	0.304975	-1	1	FALSE	-0.695025	1	0.35	-0.174269022431594	7.6220203024795
0.35	a teacher	a convict	90	elaborate	1	1	1	hearingAids	simpleChoice	d	Left Item	7.63288550539513	N/A	-1	0.170899209486166	0.0230602458782128	0.341798418972332	1	1	TRUE	0.658201581027668	1	0.35	0.176256065059212	7.45662944033592
0.35	a gang member	a police officer	90	elaborate	1	42	1	burntHouse	simpleChoice	k	Right Item	7.97143099776935	N/A	-1	0.153125	0.0313232297015759	0.30625	-1	1	FALSE	-0.69375	1	0.35	0.360802968413474	7.61062802935588
0.35	a convict	a mentor	90	elaborate	1	40	1	medicalTreatment	simpleChoice	k	Right Item	7.60190195987517	N/A	-1	0.174175572519084	0.0317875935140294	0.348351145038168	-1	1	FALSE	-0.651648854961832	1	0.35	-0.00114068202098139	7.60304264189615
0.35	a convict	an elderly person	90	elaborate	1	21	1	surgery	simpleChoice	k	Right Item	7.60539236481493	N/A	-1	0.158849206349206	0.0308855805617304	0.317698412698413	-1	1	FALSE	-0.682301587301587	1	0.35	0.0740349001095941	7.53135746470534
0.35	a convict	an elderly person	90	elaborate	1	15	1	legalFees	simpleChoice	k	Right Item	7.23273313617761	N/A	-1	0.158849206349206	0.0308855805617304	0.317698412698413	-1	1	FALSE	-0.682301587301587	1	0.35	-0.276127626140674	7.50886076231829
0.35	a police officer	a convict	90	elaborate	1	52	1	burntHouse	simpleChoice	d	Left Item	7.68708015578313	N/A	-1	0.188992753623188	0.0315803485877791	0.377985507246377	1	1	TRUE	0.622014492753623	1	0.35	0.038411521412459	7.64866863437068
0.35	a nun	a gang member	90	elaborate	1	36	1	surgery	simpleChoice	d	Left Item	8.33758794211651	N/A	-1	0.179905737704918	0.0341178845165442	0.359811475409836	1	1	TRUE	0.640188524590164	1	0.35	0.749693401983176	7.58789454013333
0.35	a nun	a gang member	90	elaborate	1	12	1	counseling	simpleChoice	d	Left Item	6.84906628263346	N/A	-1	0.179905737704918	0.0341178845165442	0.359811475409836	1	1	TRUE	0.640188524590164	1	0.35	-0.648571340771938	7.4976376234054
0.45	a mother	a judge	90	elaborate	1	82	1	paralysis	simpleChoice	d	Left Item	7.09754885061479	N/A	-1	0.235028806584362	0.0261340479753418	0.470057613168724	1	1	TRUE	0.529942386831276	1	0.45	-0.66638624732574	7.76393509794053
0.45	a convict	a pedophile	90	elaborate	1	2	1	serviceDog	simpleChoice	d	Left Item	7.43366654016617	N/A	-1	0.769706766917293	0.0325765544976973	0.460586466165414	1	1	TRUE	0.539413533834586	1	0.45	-0.0266816300009989	7.46034817016717
0.45	an assassin	a congressman	90	elaborate	1	91	1	bucketList	simpleChoice	k	Right Item	7.47363710849621	N/A	-1	0.789064655172414	0.0358355731321318	0.421870689655172	-1	1	FALSE	-0.578129310344828	1	0.45	-0.325215475793408	7.79885258428961
0.45	a thief	a celebrity	90	elaborate	1	87	1	paralysis	simpleChoice	d	Left Item	8.25400859056484	N/A	-1	0.784300884955752	0.0366875917501536	0.431398230088496	-1	0	FALSE	-0.568601769911504	0	0.45	0.470694234606214	7.78331435595863
0.45	a celebrity	a mother	90	elaborate	1	76	1	hearingAids	simpleChoice	k	Right Item	7.81963630236759	N/A	-1	0.21578813559322	0.0262432815106397	0.431576271186441	-1	1	FALSE	-0.568423728813559	1	0.45	0.0788926328075741	7.74074366956002
0.45	an adult	an addict	90	elaborate	1	18	1	physicalTherapy	simpleChoice	d	Left Item	7.50823877467866	N/A	-1	0.24951724137931	0.0390802732240978	0.499034482758621	1	1	TRUE	0.500965517241379	1	0.45	-0.0118619263571196	7.52010070103578
0.45	a convict	an olympian	90	elaborate	1	11	1	serviceDog	simpleChoice	k	Right Item	6.90775527898214	N/A	-1	0.210772357723577	0.0380499780740398	0.421544715447155	-1	1	FALSE	-0.578455284552845	1	0.45	-0.586145027067814	7.49390030604995
0.45	a celebrity	a thief	90	elaborate	1	54	1	surgery	simpleChoice	k	Right Item	7.68294316987829	N/A	-1	0.784300884955752	0.0366875917501536	0.431398230088496	1	0	TRUE	0.568601769911504	0	0.45	0.0266436280044715	7.65629954187382
0.45	a father	a congressman	90	elaborate	1	30	1	physicalTherapy	simpleChoice	d	Left Item	7.39018142822643	N/A	-1	0.213938559322034	0.0260923926538143	0.427877118644068	1	1	TRUE	0.572122881355932	1	0.45	-0.175047529239545	7.56522895746597
0.55	a congressman	a gang member	90	elaborate	1	24	1	surgery	simpleChoice	d	Left Item	7.55485852104068	N/A	-1	0.725797297297297	0.0420374210959715	0.548405405405405	1	1	TRUE	0.451594594594595	1	0.55	0.0122274425286104	7.54263107851207
0.55	a nun	a father	90	elaborate	1	50	1	hearingAids	simpleChoice	k	Right Item	7.32118855673948	N/A	-1	0.740512145748988	0.0267878210493304	0.518975708502024	-1	1	FALSE	-0.481024291497976	1	0.55	-0.319856775727731	7.64104533246721
0.55	a terrorist	a convict	90	elaborate	1	67	1	physicalTherapy	simpleChoice	k	Right Item	7.93701748951545	N/A	-1	0.725265625	0.0349490036859406	0.54946875	-1	1	FALSE	-0.45053125	1	0.55	0.230931137617535	7.70608635189792
0.55	a pedophile	a gang member	90	elaborate	1	59	1	bucketList	simpleChoice	k	Right Item	7.69666708152646	N/A	-1	0.739467479674797	0.0351200128286331	0.521065040650406	-1	1	FALSE	-0.478934959349594	1	0.55	0.0212569465817163	7.67541013494475
0.55	a gang member	a pedophile	90	elaborate	1	71	1	serviceDog	simpleChoice	d	Left Item	7.44366368311559	N/A	-1	0.739467479674797	0.0351200128286331	0.521065040650406	1	1	TRUE	0.478934959349594	1	0.55	-0.27780672290092	7.72147040601651
0.55	a thief	a pedophile	90	elaborate	1	53	1	medicalTreatment	simpleChoice	d	Left Item	7.5109777520141	N/A	-1	0.297322580645161	0.0352578857665523	0.594645161290323	1	1	TRUE	0.405354838709677	1	0.55	-0.141505384934125	7.65248313694822
0.55	a congressman	an elderly person	90	elaborate	1	48	1	counseling	simpleChoice	k	Right Item	7.91388671485608	N/A	-1	0.29051376146789	0.040791360904219	0.58102752293578	-1	1	FALSE	-0.41897247706422	1	0.55	0.280457086273039	7.63342962858304
0.55	a father	an olympian	90	elaborate	1	72	1	counseling	simpleChoice	d	Left Item	7.60837447438078	N/A	-1	0.738280334728033	0.0273292749854864	0.523439330543933	1	1	TRUE	0.476560669456067	1	0.55	-0.116946741518355	7.72532121589914
0.65	a father	a police officer	90	elaborate	1	79	1	counseling	simpleChoice	d	Left Item	8.45638105201948	N/A	-1	0.655899209486166	0.028567857219352	0.688201581027668	1	1	TRUE	0.311798418972332	1	0.65	0.704050340532901	7.75233071148658
0.65	a father	a mentor	90	elaborate	1	33	1	bucketList	simpleChoice	d	Left Item	7.44483327389219	N/A	-1	0.664404858299595	0.0284493885973402	0.67119028340081	1	1	TRUE	0.32880971659919	1	0.65	-0.131719999279893	7.57655327317209
0.65	a soldier	an olympian	90	elaborate	1	65	1	surgery	simpleChoice	d	Left Item	8.50329708622413	N/A	-1	0.68304347826087	0.0424743746687976	0.633913043478261	1	1	TRUE	0.366086956521739	1	0.65	0.804891263521932	7.69840582270219
0.65	a gang member	a terrorist	90	elaborate	1	43	1	hearingAids	simpleChoice	d	Left Item	7.79646924308606	N/A	-1	0.689924369747899	0.0390298556059179	0.620151260504202	1	1	TRUE	0.379848739495798	1	0.65	0.182045682557051	7.61442356052901
0.65	an addict	a gang member	90	elaborate	1	84	1	serviceDog	simpleChoice	d	Left Item	7.50714107972761	N/A	-1	0.347794871794872	0.042213942603222	0.695589743589744	1	1	TRUE	0.304410256410256	1	0.65	-0.264539924517004	7.77168100424461
0.65	a mentor	a congressman	90	elaborate	1	28	1	physicalTherapy	simpleChoice	d	Left Item	7.39264752072162	N/A	-1	0.327508771929825	0.0406658148151812	0.655017543859649	1	1	TRUE	0.344982456140351	1	0.65	-0.165041297790957	7.55768881851258
0.65	an addict	a gang member	90	elaborate	1	44	1	serviceDog	simpleChoice	d	Left Item	8.71768205216564	N/A	-1	0.347794871794872	0.042213942603222	0.695589743589744	1	1	TRUE	0.304410256410256	1	0.65	1.09946106757676	7.61822098458888
0.65	a police officer	a congressman	90	elaborate	1	13	1	counseling	simpleChoice	d	Left Item	7.62705741701893	N/A	-1	0.338445833333333	0.0421871625470012	0.676891666666667	1	1	TRUE	0.323108333333333	1	0.65	0.125680612403432	7.5013768046155
0.75	a mother	an elderly person	90	elaborate	1	63	1	burntHouse	simpleChoice	d	Left Item	7.54908271081229	N/A	-1	0.63441908713693	0.0294574758384627	0.731161825726141	1	1	TRUE	0.268838174273859	1	0.75	-0.141650237750984	7.69073294856327
0.75	a soldier	an adult	90	elaborate	1	47	1	counseling	simpleChoice	d	Left Item	7.90875473878325	N/A	-1	0.613325	0.0426279657373813	0.77335	1	1	TRUE	0.22665	1	0.75	0.279130115251851	7.6296246235314
0.75	an elderly person	a judge	90	elaborate	1	69	1	paralysis	simpleChoice	d	Left Item	7.68017564043659	N/A	-1	0.363935897435897	0.0430090288293073	0.727871794871795	1	1	TRUE	0.272128205128205	1	0.75	-0.033598903351133	7.71377454378772
0.75	a teacher	a celebrity	90	elaborate	1	58	1	hearingAids	simpleChoice	d	Left Item	6.94697599213542	N/A	-1	0.363962025316456	0.0293324053903926	0.727924050632911	1	1	TRUE	0.272075949367089	1	0.75	-0.724608211903045	7.67158420403846
0.85	a mentor	an olympian	90	elaborate	1	56	1	bucketList	simpleChoice	d	Left Item	7.50878717063428	N/A	-1	0.584897435897436	0.0440909865399106	0.830205128205128	1	1	TRUE	0.169794871794872	1	0.85	-0.155150891930304	7.66393806256458
0.85	a convict	a thief	90	elaborate	1	51	1	burntHouse	simpleChoice	k	Right Item	8.30350479887278	N/A	-1	0.584213178294574	0.0410579625640592	0.831573643410853	1	0	TRUE	0.168426356589147	0	0.85	0.65864876567985	7.64485603319293
0.85	an astronaut	a nun	90	elaborate	1	41	1	bucketList	simpleChoice	k	Right Item	7.95822719232231	N/A	-1	0.443023622047244	0.043270207993225	0.886047244094488	1	0	TRUE	0.113952755905512	0	0.85	0.351392802196367	7.60683439012594
0.85	a father	an elderly person	90	elaborate	1	14	1	burntHouse	simpleChoice	k	Right Item	8.21662849313344	N/A	-1	0.599123966942149	0.0309663846768362	0.801752066115702	1	0	TRUE	0.198247933884298	0	0.85	0.711510642523642	7.5051178506098
0.85	a teacher	an olympian	90	elaborate	1	83	1	bucketList	simpleChoice	d	Left Item	7.30114780585603	N/A	-1	0.597214285714286	0.030927598454462	0.805571428571429	1	1	TRUE	0.194428571428571	1	0.85	-0.466659279728192	7.76780708558422
