IA1	IB1	averageP	sdp	overlap	direction
a father	an assassin	0.935132530120482	0.0143498663838322	0.129734939759036	1
a father	an astronaut	0.711800403225806	0.0286224818394116	0.576399193548387	1
a father	an elderly person	0.599123966942149	0.0309663846768362	0.801752066115702	1
a father	an olympian	0.738280334728033	0.0273292749854864	0.523439330543933	1
a gang member	a judge	0.173571428571429	0.0334410614495127	0.347142857142857	-1
a gang member	a mentor	0.131782786885246	0.0294519664657941	0.263565573770492	-1
a gang member	a mother	0.0853477366255144	0.0167997810245133	0.170695473251029	-1
a gang member	a nun	0.179905737704918	0.0341178845165442	0.359811475409836	-1
a gang member	a pedophile	0.739467479674797	0.0351200128286331	0.521065040650406	1
a gang member	a police officer	0.153125	0.0313232297015759	0.30625	-1
a gang member	a rapist	0.714559523809524	0.0344337299859876	0.570880952380952	1
a gang member	a soldier	0.111341666666667	0.0288580953055579	0.222683333333333	-1
a gang member	a teacher	0.131493827160494	0.0213207382980793	0.262987654320988	-1
a gang member	a terrorist	0.689924369747899	0.0390298556059179	0.620151260504202	1
a gang member	a thief	0.53527731092437	0.0427149012346878	0.929445378151261	1
a gang member	an addict	0.347794871794872	0.042213942603222	0.695589743589744	-1
a gang member	an adult	0.145584745762712	0.0309232327063681	0.291169491525424	-1
a gang member	an assassin	0.586701612903226	0.0428074476443963	0.826596774193548	1
a gang member	an astronaut	0.146455284552846	0.0313347494824486	0.292910569105691	-1
a gang member	an elderly person	0.1285	0.0308493583192657	0.257	-1
a gang member	an olympian	0.167315789473684	0.0340352895845191	0.334631578947368	-1
a judge	a mentor	0.415024590163934	0.042140828401343	0.830049180327869	-1
a judge	a mother	0.235028806584362	0.0261340479753418	0.470057613168724	-1
a judge	a nun	0.513207317073171	0.0426121914619727	0.973585365853659	1
a judge	a pedophile	0.952471774193548	0.0183049591011055	0.0950564516129031	1
a judge	a police officer	0.419852713178295	0.0439803913040538	0.839705426356589	-1
a judge	a rapist	0.936230158730159	0.0218179385991741	0.127539682539683	1
a judge	a soldier	0.321913223140496	0.0396383329038607	0.643826446280992	-1
a judge	a teacher	0.405801229508197	0.0297730555758943	0.811602459016393	-1
a judge	a terrorist	0.938693277310924	0.02206874779007	0.122613445378151	1
a judge	a thief	0.8475125	0.0313983634725846	0.304975	1
